idx,t_us,red,ir,green,finger,rb_used,flags
22981,373199320,147410,173868,0,1,0,2
22982,373214945,147474,173714,0,1,1,0
22983,373230570,147412,173616,0,1,0,0
22984,373246195,147412,173616,0,1,0,2
22985,373261820,147357,173553,0,1,1,0
22986,373277445,147359,173592,0,1,0,0
22987,373293070,147359,173592,0,1,0,2
22988,373308695,147322,173629,0,1,1,0
22989,373324320,147301,173641,0,1,0,0
22990,373339945,147301,173641,0,1,0,2
22991,373355570,147301,173641,0,1,0,2
22992,373371195,147301,173641,0,1,0,2
22993,373386820,147301,173641,0,1,0,2
22994,373402445,147375,173700,0,1,1,0
22995,373418070,147356,173726,0,1,0,0
22996,373433695,147356,173726,0,1,0,2
22997,373449320,147356,173726,0,1,0,2
22998,373464945,147362,173770,0,1,1,0
22999,373480570,147350,173725,0,1,0,0
23000,373496195,147350,173725,0,1,0,2
23001,373511820,147340,173692,0,1,1,0
23002,373527445,147369,173701,0,1,0,0
23003,373543070,147369,173701,0,1,0,2
23004,373558695,147317,173681,0,1,1,0
23005,373574320,147281,173719,0,1,0,0
23006,373589945,147281,173719,0,1,0,2
23007,373605570,147363,173772,0,1,0,0
23008,373621195,147363,173772,0,1,0,2
23009,373636820,147363,173772,0,1,0,2
23010,373652445,147363,173772,0,1,0,2
23011,373668070,147362,173861,0,1,1,0
23012,373683695,147384,173887,0,1,0,0
23013,373699320,147384,173887,0,1,0,2
23014,373714945,147394,173914,0,1,1,0
23015,373730570,147396,173931,0,1,0,0
23016,373746195,147396,173931,0,1,0,2
23017,373761820,147434,173869,0,1,1,0
23018,373777445,147435,173895,0,1,0,0
23019,373793070,147435,173895,0,1,0,2
23020,373808695,147339,173787,0,1,0,0
23021,373824320,147339,173787,0,1,0,2
23022,373839945,147339,173787,0,1,0,2
23023,373855570,147278,173664,0,1,1,0
23024,373871195,147243,173611,0,1,0,0
23025,373886820,147243,173611,0,1,0,2
23026,373902445,147243,173611,0,1,0,2
23027,373918070,147242,173577,0,1,1,0
23028,373933695,147218,173614,0,1,0,0
23029,373949320,147218,173614,0,1,0,2
23030,373964945,147217,173669,0,1,1,0
23031,373980570,147242,173692,0,1,0,0
23032,373996195,147242,173692,0,1,0,2
23033,374011820,147242,173692,0,1,0,2
23034,374027445,147242,173692,0,1,0,2
23035,374043070,147242,173692,0,1,0,2
23036,374058695,147276,173847,0,1,1,0
23037,374074320,147277,173818,0,1,0,0
23038,374089945,147277,173818,0,1,0,2
23039,374105570,147313,173888,0,1,1,0
23040,374121195,147308,173916,0,1,0,0
23041,374136820,147308,173916,0,1,0,2
23042,374152445,147343,174019,0,1,1,0
23043,374168070,147391,174073,0,1,0,0
23044,374183695,147391,174073,0,1,0,2
23045,374199320,147391,174073,0,1,0,2
23046,374214945,147446,174035,0,1,1,0
23047,374230570,147463,174029,0,1,0,0
23048,374246195,147400,174076,0,1,0,0
23049,374261820,147400,174076,0,1,0,2
23050,374277445,147400,174076,0,1,0,2
23051,374293070,147400,174076,0,1,0,2
23052,374308695,147494,174133,0,1,1,0
23053,374324320,147526,174173,0,1,0,0
23054,374339945,147526,174173,0,1,0,2
23055,374355570,147558,174194,0,1,1,0
23056,374371195,147553,174239,0,1,0,0
23057,374386820,147553,174239,0,1,0,2
23058,374402445,147553,174239,0,1,0,2
23059,374418070,147470,174275,0,1,1,0
23060,374433695,147465,174243,0,1,0,0
23061,374449320,147434,173966,0,1,0,0
23062,374464945,147434,173966,0,1,0,2
23063,374480570,147434,173966,0,1,0,2
23064,374496195,147434,173966,0,1,0,2
23065,374511820,147393,173837,0,1,1,0
23066,374527445,147395,173856,0,1,0,0
23067,374543070,147395,173856,0,1,0,2
23068,374558695,147375,173887,0,1,1,0
23069,374574320,147377,173894,0,1,0,0
23070,374589945,147377,173894,0,1,0,2
23071,374605570,147377,173894,0,1,0,2
23072,374621195,147373,173872,0,1,1,0
23073,374636820,147387,173843,0,1,0,0
23074,374652445,147352,173948,0,1,0,0
23075,374668070,147352,173948,0,1,0,2
23076,374683695,147352,173948,0,1,0,2
23077,374699320,147352,173948,0,1,0,2
23078,374714945,147375,173953,0,1,1,0
23079,374730570,147377,173962,0,1,0,0
23080,374746195,147377,173962,0,1,0,2
23081,374761820,147369,173953,0,1,1,0
23082,374777445,147352,173953,0,1,0,0
23083,374793070,147352,173953,0,1,0,2
23084,374808695,147352,173953,0,1,0,2
23085,374824320,147371,173943,0,1,1,0
23086,374839945,147349,173964,0,1,0,0
23087,374855570,147349,173964,0,1,0,2
23088,374871195,147349,173964,0,1,0,2
23089,374886820,147349,173964,0,1,0,2
23090,374902445,147442,173889,0,1,1,0
23091,374918070,147405,173882,0,1,0,0
23092,374933695,147405,173882,0,1,0,2
23093,374949320,147405,173882,0,1,0,2
23094,374964945,147424,174004,0,1,1,0
23095,374980570,147418,174034,0,1,0,0
23096,374996195,147418,174034,0,1,0,2
23097,375011820,147405,174088,0,1,1,0
23098,375027445,147378,174072,0,1,0,0
23099,375043070,147378,174072,0,1,0,2
23100,375058695,147411,174064,0,1,1,0
23101,375074320,147412,173994,0,1,0,0
23102,375089945,147412,173994,0,1,0,2
23103,375105570,147412,173994,0,1,0,2
23104,375121195,147412,173994,0,1,0,2
23105,375136820,147412,173994,0,1,0,2
23106,375152445,147265,173638,0,1,1,0
23107,375168070,147270,173624,0,1,0,0
23108,375183695,147270,173624,0,1,0,2
23109,375199320,147244,173610,0,1,1,0
23110,375214945,147268,173572,0,1,0,0
23111,375230570,147268,173572,0,1,0,2
23112,375246195,147247,173582,0,1,1,0
23113,375261820,147236,173605,0,1,0,0
23114,375277445,147236,173605,0,1,0,2
23115,375293070,147236,173605,0,1,0,2
23116,375308695,147234,173623,0,1,1,0
23117,375324320,147243,173642,0,1,0,0
23118,375339945,147212,173645,0,1,0,0
23119,375355570,147212,173645,0,1,0,2
23120,375371195,147212,173645,0,1,0,2
23121,375386820,147212,173645,0,1,0,2
23122,375402445,147167,173574,0,1,1,0
23123,375418070,147199,173571,0,1,0,0
23124,375433695,147199,173571,0,1,0,2
23125,375449320,147214,173480,0,1,1,0
23126,375464945,147229,173487,0,1,0,0
23127,375480570,147229,173487,0,1,0,2
23128,375496195,147229,173487,0,1,0,2
23129,375511820,147157,173576,0,1,1,0
23130,375527445,147145,173590,0,1,0,0
23131,375543070,147190,173632,0,1,0,0
23132,375558695,147190,173632,0,1,0,2
23133,375574320,147190,173632,0,1,0,2
23134,375589945,147190,173632,0,1,0,2
23135,375605570,147194,173678,0,1,1,0
23136,375621195,147192,173672,0,1,0,0
23137,375636820,147192,173672,0,1,0,2
23138,375652445,147197,173697,0,1,1,0
23139,375668070,147209,173697,0,1,0,0
23140,375683695,147209,173697,0,1,0,2
23141,375699320,147209,173697,0,1,0,2
23142,375714945,147201,173731,0,1,1,0
23143,375730570,147204,173763,0,1,0,0
23144,375746195,147110,173458,0,1,0,0
23145,375761820,147110,173458,0,1,0,2
23146,375777445,147110,173458,0,1,0,2
23147,375793070,147110,173458,0,1,0,2
23148,375808695,147102,173340,0,1,1,0
23149,375824320,147065,173320,0,1,0,0
23150,375839945,147065,173320,0,1,0,2
23151,375855570,147052,173292,0,1,1,0
23152,375871195,147003,173315,0,1,0,0
23153,375886820,147003,173315,0,1,0,2
23154,375902445,147003,173315,0,1,0,2
23155,375918070,147034,173364,0,1,1,0
23156,375933695,147005,173334,0,1,0,0
23157,375949320,146985,173427,0,1,0,0
23158,375964945,146985,173427,0,1,0,2
23159,375980570,146985,173427,0,1,0,2
23160,375996195,146985,173427,0,1,0,2
23161,376011820,147048,173335,0,1,1,0
23162,376027445,147072,173314,0,1,0,0
23163,376043070,147072,173314,0,1,0,2
23164,376058695,147075,173268,0,1,1,0
23165,376074320,147056,173274,0,1,0,0
23166,376089945,147056,173274,0,1,0,2
23167,376105570,147056,173274,0,1,0,2
23168,376121195,147033,173283,0,1,1,0
23169,376136820,147010,173344,0,1,0,0
23170,376152445,147015,173379,0,1,0,0
23171,376168070,147015,173379,0,1,0,2
23172,376183695,147015,173379,0,1,0,2
23173,376199320,147015,173379,0,1,0,2
23174,376214945,147031,173386,0,1,1,0
23175,376230570,147063,173438,0,1,0,0
23176,376246195,147063,173438,0,1,0,2
23177,376261820,147029,173484,0,1,1,0
