pc_time_s,recording,idx,t_us,red,ir,green,rb_used,flags,finger,underflow,overflow,catchup
1767649310.9145606,0,40913,412148437,137807,189868,0,0,11,1,1,0,1
1767649310.957075,0,40914,412158437,137813,189862,0,1,9,1,0,0,1
1767649310.9588404,0,40915,412168437,137782,189836,0,0,9,1,0,0,1
1767649310.9604409,0,40916,412178437,137782,189836,0,0,11,1,1,0,1
1767649310.962042,0,40917,412188437,137782,189836,0,0,11,1,1,0,1
1767649310.9636216,0,40918,412198437,137782,189836,0,0,11,1,1,0,1
1767649310.9652376,0,40919,412208437,137782,189836,0,0,11,1,1,0,1
1767649311.0080302,0,40920,412218437,137806,189882,0,1,1,1,0,0,0
1767649311.00964,0,40921,412228437,137801,189862,0,0,9,1,0,0,1
1767649311.0112205,0,40922,412238437,137801,189862,0,0,11,1,1,0,1
1767649311.0128121,0,40923,412248437,137801,189862,0,0,11,1,1,0,1
1767649311.0145373,0,40924,412258437,137801,189862,0,0,11,1,1,0,1
1767649311.057175,0,40925,412268437,137803,189865,0,1,9,1,0,0,1
1767649311.0587876,0,40926,412278437,137796,189858,0,0,9,1,0,0,1
1767649311.060353,0,40927,412288437,137796,189858,0,0,11,1,1,0,1
1767649311.0619264,0,40928,412298437,137796,189858,0,0,11,1,1,0,1
1767649311.0636623,0,40929,412308437,137796,189858,0,0,11,1,1,0,1
1767649311.1070926,0,40930,412318437,137806,189886,0,1,1,1,0,0,0
1767649311.1089163,0,40931,412328437,137814,189858,0,0,9,1,0,0,1
1767649311.1105351,0,40932,412338437,137814,189858,0,0,11,1,1,0,1
1767649311.1122046,0,40933,412348437,137814,189858,0,0,11,1,1,0,1
1767649311.1137106,0,40934,412358437,137814,189858,0,0,11,1,1,0,1
1767649311.1153748,0,40935,412368437,137814,189858,0,0,11,1,1,0,1
1767649311.158041,0,40936,412378437,137773,189936,0,1,9,1,0,0,1
1767649311.1596203,0,40937,412388437,137770,189966,0,0,9,1,0,0,1
1767649311.1612854,0,40938,412398437,137770,189966,0,0,11,1,1,0,1
1767649311.1629562,0,40939,412408437,137770,189966,0,0,11,1,1,0,1
1767649311.2011566,0,40940,412418437,137770,189966,0,0,3,1,1,0,0
1767649311.2027323,0,40941,412428437,137770,189966,0,0,11,1,1,0,1
1767649311.204458,0,40942,412438437,137770,189966,0,0,11,1,1,0,1
1767649311.247163,0,40943,412448437,137775,189833,0,1,9,1,0,0,1
1767649311.2488725,0,40944,412458437,137777,189889,0,0,9,1,0,0,1
1767649311.2509518,0,40945,412468437,137777,189889,0,0,11,1,1,0,1
1767649311.2523897,0,40946,412478437,137777,189889,0,0,11,1,1,0,1
1767649311.2536519,0,40947,412488437,137777,189889,0,0,11,1,1,0,1
1767649311.255199,0,40948,412498437,137777,189889,0,0,11,1,1,0,1
1767649311.2971592,0,40949,412508437,137785,189874,0,1,9,1,0,0,1
1767649311.2999098,0,40950,412518437,137789,189869,0,0,1,1,0,0,0
1767649311.301724,0,40951,412528437,137789,189869,0,0,11,1,1,0,1
1767649311.3033051,0,40952,412538437,137789,189869,0,0,11,1,1,0,1
1767649311.304946,0,40953,412548437,137789,189869,0,0,11,1,1,0,1
1767649311.3471122,0,40954,412558437,137772,189871,0,1,9,1,0,0,1
1767649311.348764,0,40955,412568437,137813,189869,0,0,9,1,0,0,1
1767649311.3502767,0,40956,412578437,137813,189869,0,0,11,1,1,0,1
1767649311.3521426,0,40957,412588437,137813,189869,0,0,11,1,1,0,1
1767649311.3536375,0,40958,412598437,137813,189869,0,0,11,1,1,0,1
1767649311.3552098,0,40959,412608437,137813,189869,0,0,11,1,1,0,1
1767649311.399166,0,40960,412618437,137772,189947,0,1,1,1,0,0,0
1767649311.4009142,0,40961,412628437,137715,189923,0,0,9,1,0,0,1
1767649311.4023037,0,40962,412638437,137715,189923,0,0,11,1,1,0,1
1767649311.4039583,0,40963,412648437,137715,189923,0,0,11,1,1,0,1
1767649311.4054945,0,40964,412658437,137715,189923,0,0,11,1,1,0,1
1767649311.4481528,0,40965,412668437,137735,189902,0,1,9,1,0,0,1
1767649311.4498694,0,40966,412678437,137773,189938,0,0,9,1,0,0,1
1767649311.4515276,0,40967,412688437,137773,189938,0,0,11,1,1,0,1
1767649311.453029,0,40968,412698437,137773,189938,0,0,11,1,1,0,1
1767649311.4546375,0,40969,412708437,137773,189938,0,0,11,1,1,0,1
1767649311.4980378,0,40970,412718437,137805,189828,0,1,1,1,0,0,0
1767649311.4996002,0,40971,412728437,137790,189832,0,0,9,1,0,0,1
1767649311.5013607,0,40972,412738437,137790,189832,0,0,11,1,1,0,1
1767649311.5027437,0,40973,412748437,137790,189832,0,0,11,1,1,0,1
1767649311.504231,0,40974,412758437,137790,189832,0,0,11,1,1,0,1
1767649311.5480769,0,40975,412768437,137755,189932,0,1,9,1,0,0,1
1767649311.5496864,0,40976,412778437,137719,189939,0,0,9,1,0,0,1
1767649311.551373,0,40977,412788437,137719,189939,0,0,11,1,1,0,1
1767649311.5528884,0,40978,412798437,137719,189939,0,0,11,1,1,0,1
1767649311.5546405,0,40979,412808437,137719,189939,0,0,11,1,1,0,1
1767649311.5981343,0,40980,412818437,137792,189871,0,1,1,1,0,0,0
1767649311.5997684,0,40981,412828437,137814,189872,0,0,9,1,0,0,1
1767649311.6014123,0,40982,412838437,137814,189872,0,0,11,1,1,0,1
1767649311.6030278,0,40983,412848437,137814,189872,0,0,11,1,1,0,1
1767649311.6047964,0,40984,412858437,137814,189872,0,0,11,1,1,0,1
1767649311.6471772,0,40985,412868437,137805,189901,0,1,9,1,0,0,1
1767649311.648929,0,40986,412878437,137798,189897,0,0,9,1,0,0,1
1767649311.650574,0,40987,412888437,137798,189897,0,0,11,1,1,0,1
1767649311.6522043,0,40988,412898437,137798,189897,0,0,11,1,1,0,1
1767649311.6537359,0,40989,412908437,137798,189897,0,0,11,1,1,0,1
1767649311.6971767,0,40990,412918437,137787,189836,0,1,1,1,0,0,0
1767649311.6989067,0,40991,412928437,137779,189878,0,0,9,1,0,0,1
1767649311.7006125,0,40992,412938437,137779,189878,0,0,11,1,1,0,1
1767649311.7021933,0,40993,412948437,137779,189878,0,0,11,1,1,0,1
1767649311.7035599,0,40994,412958437,137779,189878,0,0,11,1,1,0,1
1767649311.7051291,0,40995,412968437,137779,189878,0,0,11,1,1,0,1
1767649311.747172,0,40996,412978437,137801,189880,0,1,9,1,0,0,1
1767649311.7488189,0,40997,412988437,137813,189871,0,0,9,1,0,0,1
1767649311.7503877,0,40998,412998437,137813,189871,0,0,11,1,1,0,1
1767649311.752087,0,40999,413008437,137813,189871,0,0,11,1,1,0,1
1767649311.7546408,0,41000,413018437,137813,189871,0,0,3,1,1,0,0
1767649311.7971694,0,41001,413028437,137784,189889,0,1,9,1,0,0,1
1767649311.7989628,0,41002,413038437,137828,189852,0,0,9,1,0,0,1
1767649311.800798,0,41003,413048437,137828,189852,0,0,11,1,1,0,1
1767649311.802374,0,41004,413058437,137828,189852,0,0,11,1,1,0,1
1767649311.803811,0,41005,413068437,137828,189852,0,0,11,1,1,0,1
1767649311.8054557,0,41006,413078437,137828,189852,0,0,11,1,1,0,1
1767649311.8479822,0,41007,413088437,137737,189928,0,1,9,1,0,0,1
1767649311.8495927,0,41008,413098437,137729,189969,0,0,9,1,0,0,1
1767649311.8512251,0,41009,413108437,137729,189969,0,0,11,1,1,0,1
1767649311.8538392,0,41010,413118437,137729,189969,0,0,3,1,1,0,0
1767649311.8552647,0,41011,413128437,137729,189969,0,0,11,1,1,0,1
1767649311.8980663,0,41012,413138437,137705,189933,0,1,9,1,0,0,1
1767649311.899683,0,41013,413148437,137760,189939,0,0,9,1,0,0,1
1767649311.9012394,0,41014,413158437,137760,189939,0,0,11,1,1,0,1
1767649311.9029598,0,41015,413168437,137760,189939,0,0,11,1,1,0,1
1767649311.9046288,0,41016,413178437,137760,189939,0,0,11,1,1,0,1
1767649311.9470954,0,41017,413188437,137837,189836,0,1,9,1,0,0,1
1767649311.9488285,0,41018,413198437,137784,189837,0,0,9,1,0,0,1
1767649311.9505725,0,41019,413208437,137784,189837,0,0,11,1,1,0,1
1767649311.9542682,0,41020,413218437,137784,189837,0,0,3,1,1,0,0
1767649311.9547722,0,41021,413228437,137784,189837,0,0,11,1,1,0,1
1767649311.9971867,0,41022,413238437,137839,189824,0,1,9,1,0,0,1
1767649311.9989333,0,41023,413248437,137826,189853,0,0,9,1,0,0,1
1767649312.000626,0,41024,413258437,137826,189853,0,0,11,1,1,0,1
1767649312.0026617,0,41025,413268437,137826,189853,0,0,11,1,1,0,1
1767649312.0039418,0,41026,413278437,137826,189853,0,0,11,1,1,0,1
1767649312.0056505,0,41027,413288437,137826,189853,0,0,11,1,1,0,1
1767649312.0481932,0,41028,413298437,137769,189894,0,1,9,1,0,0,1
1767649312.0497959,0,41029,413308437,137758,189884,0,0,9,1,0,0,1
1767649312.0525837,0,41030,413318437,137758,189884,0,0,3,1,1,0,0
1767649312.0539904,0,41031,413328437,137758,189884,0,0,11,1,1,0,1
1767649312.0556817,0,41032,413338437,137758,189884,0,0,11,1,1,0,1
1767649312.0979772,0,41033,413348437,137707,189894,0,1,9,1,0,0,1
1767649312.0995786,0,41034,413358437,137778,189935,0,0,9,1,0,0,1
1767649312.1013043,0,41035,413368437,137778,189935,0,0,11,1,1,0,1
1767649312.1029398,0,41036,413378437,137778,189935,0,0,11,1,1,0,1
1767649312.1046402,0,41037,413388437,137778,189935,0,0,11,1,1,0,1
1767649312.1472182,0,41038,413398437,137782,189883,0,1,9,1,0,0,1
1767649312.1489875,0,41039,413408437,137800,189845,0,0,9,1,0,0,1
1767649312.1519136,0,41040,413418437,137800,189845,0,0,3,1,1,0,0
1767649312.1533365,0,41041,413428437,137800,189845,0,0,11,1,1,0,1
1767649312.1549358,0,41042,413438437,137800,189845,0,0,11,1,1,0,1
1767649312.1969426,0,41043,413448437,137828,189875,0,1,9,1,0,0,1
1767649312.1989493,0,41044,413458437,137789,189924,0,0,9,1,0,0,1
1767649312.2002084,0,41045,413468437,137789,189924,0,0,11,1,1,0,1
1767649312.2019045,0,41046,413478437,137789,189924,0,0,11,1,1,0,1
1767649312.203648,0,41047,413488437,137789,189924,0,0,11,1,1,0,1
1767649312.2053294,0,41048,413498437,137789,189924,0,0,11,1,1,0,1
1767649312.2479894,0,41049,413508437,137724,189908,0,1,9,1,0,0,1
1767649312.25071,0,41050,413518437,137725,189918,0,0,1,1,0,0,0
1767649312.252519,0,41051,413528437,137725,189918,0,0,11,1,1,0,1
1767649312.2538915,0,41052,413538437,137725,189918,0,0,11,1,1,0,1
1767649312.2555227,0,41053,413548437,137725,189918,0,0,11,1,1,0,1
1767649312.2979763,0,41054,413558437,137695,189923,0,1,9,1,0,0,1
1767649312.299563,0,41055,413568437,137711,189917,0,0,9,1,0,0,1
1767649312.3013637,0,41056,413578437,137711,189917,0,0,11,1,1,0,1
1767649312.3029222,0,41057,413588437,137711,189917,0,0,11,1,1,0,1
1767649312.3047163,0,41058,413598437,137711,189917,0,0,11,1,1,0,1
1767649312.3469486,0,41059,413608437,137761,189918,0,1,9,1,0,0,1
1767649312.3500574,0,41060,413618437,137752,189908,0,0,1,1,0,0,0
1767649312.3520694,0,41061,413628437,137752,189908,0,0,11,1,1,0,1
1767649312.353203,0,41062,413638437,137752,189908,0,0,11,1,1,0,1
1767649312.3548076,0,41063,413648437,137752,189908,0,0,11,1,1,0,1
1767649312.3971,0,41064,413658437,137743,189930,0,1,9,1,0,0,1
1767649312.3985648,0,41065,413668437,137756,189920,0,0,9,1,0,0,1
1767649312.4002292,0,41066,413678437,137756,189920,0,0,11,1,1,0,1
1767649312.402201,0,41067,413688437,137756,189920,0,0,11,1,1,0,1
1767649312.4032986,0,41068,413698437,137756,189920,0,0,11,1,1,0,1
1767649312.4049563,0,41069,413708437,137756,189920,0,0,11,1,1,0,1
1767649312.4501355,0,41070,413718437,137777,189930,0,1,1,1,0,0,0
1767649312.4521394,0,41071,413728437,137766,189916,0,0,9,1,0,0,1
1767649312.4533024,0,41072,413738437,137766,189916,0,0,11,1,1,0,1
1767649312.4549706,0,41073,413748437,137766,189916,0,0,11,1,1,0,1
1767649312.4991074,0,41074,413758437,137769,189914,0,1,9,1,0,0,1
1767649312.500697,0,41075,413768437,137766,189892,0,0,9,1,0,0,1
1767649312.5021386,0,41076,413778437,137766,189892,0,0,11,1,1,0,1
1767649312.503752,0,41077,413788437,137766,189892,0,0,11,1,1,0,1
1767649312.505276,0,41078,413798437,137766,189892,0,0,11,1,1,0,1
1767649312.547934,0,41079,413808437,137774,189900,0,1,9,1,0,0,1
1767649312.5506685,0,41080,413818437,137784,189892,0,0,1,1,0,0,0
1767649312.552335,0,41081,413828437,137784,189892,0,0,11,1,1,0,1
1767649312.5539763,0,41082,413838437,137784,189892,0,0,11,1,1,0,1
1767649312.5554667,0,41083,413848437,137784,189892,0,0,11,1,1,0,1
1767649312.5979445,0,41084,413858437,137789,189889,0,1,9,1,0,0,1
1767649312.5995946,0,41085,413868437,137776,189875,0,0,9,1,0,0,1
1767649312.601373,0,41086,413878437,137776,189875,0,0,11,1,1,0,1
1767649312.6029701,0,41087,413888437,137776,189875,0,0,11,1,1,0,1
1767649312.604466,0,41088,413898437,137776,189875,0,0,11,1,1,0,1
1767649312.6489284,0,41089,413908437,137797,189858,0,1,9,1,0,0,1
1767649312.6516185,0,41090,413918437,137789,189939,0,0,1,1,0,0,0
1767649312.653313,0,41091,413928437,137789,189939,0,0,11,1,1,0,1
1767649312.654912,0,41092,413938437,137789,189939,0,0,11,1,1,0,1
1767649312.6989508,0,41093,413948437,137785,189878,0,1,9,1,0,0,1
1767649312.7014272,0,41094,413958437,137779,189888,0,0,9,1,0,0,1
1767649312.7022336,0,41095,413968437,137779,189888,0,0,11,1,1,0,1
1767649312.703849,0,41096,413978437,137779,189888,0,0,11,1,1,0,1
1767649312.705551,0,41097,413988437,137779,189888,0,0,11,1,1,0,1
1767649312.7479415,0,41098,413998437,137795,189868,0,1,9,1,0,0,1
1767649312.7496057,0,41099,414008437,137803,189872,0,0,9,1,0,0,1
1767649312.799188,0,41100,414018437,137769,189879,0,0,1,1,0,0,0
1767649312.8011723,0,41101,414028437,137769,189879,0,0,11,1,1,0,1
1767649312.8024852,0,41102,414038437,137769,189879,0,0,11,1,1,0,1
1767649312.8040943,0,41103,414048437,137769,189879,0,0,11,1,1,0,1
1767649312.8057678,0,41104,414058437,137769,189879,0,0,11,1,1,0,1
1767649312.8479455,0,41105,414068437,137781,189862,0,1,9,1,0,0,1
1767649312.8496742,0,41106,414078437,137800,189869,0,0,9,1,0,0,1
1767649312.8513043,0,41107,414088437,137800,189869,0,0,11,1,1,0,1
1767649312.8529627,0,41108,414098437,137800,189869,0,0,11,1,1,0,1
1767649312.8544865,0,41109,414108437,137800,189869,0,0,11,1,1,0,1
1767649312.8980353,0,41110,414118437,137785,189887,0,1,1,1,0,0,0
1767649312.8996966,0,41111,414128437,137786,189871,0,0,9,1,0,0,1
1767649312.9015567,0,41112,414138437,137786,189871,0,0,11,1,1,0,1
1767649312.9031336,0,41113,414148437,137786,189871,0,0,11,1,1,0,1
1767649312.9046245,0,41114,414158437,137786,189871,0,0,11,1,1,0,1
1767649312.9489875,0,41115,414168437,137779,189883,0,1,9,1,0,0,1
1767649312.9504778,0,41116,414178437,137770,189904,0,0,9,1,0,0,1
1767649312.9522245,0,41117,414188437,137770,189904,0,0,11,1,1,0,1
1767649312.9537172,0,41118,414198437,137770,189904,0,0,11,1,1,0,1
1767649312.9554884,0,41119,414208437,137770,189904,0,0,11,1,1,0,1
1767649312.998961,0,41120,414218437,137794,189878,0,1,1,1,0,0,0
1767649313.0009913,0,41121,414228437,137774,189888,0,0,9,1,0,0,1
1767649313.0023267,0,41122,414238437,137774,189888,0,0,11,1,1,0,1
1767649313.0039198,0,41123,414248437,137774,189888,0,0,11,1,1,0,1
1767649313.005535,0,41124,414258437,137774,189888,0,0,11,1,1,0,1
1767649313.047928,0,41125,414268437,137790,189878,0,1,9,1,0,0,1
1767649313.0495877,0,41126,414278437,137757,189880,0,0,9,1,0,0,1
1767649313.0511642,0,41127,414288437,137757,189880,0,0,11,1,1,0,1
1767649313.0529206,0,41128,414298437,137757,189880,0,0,11,1,1,0,1
1767649313.054565,0,41129,414308437,137757,189880,0,0,11,1,1,0,1
1767649313.0999386,0,41130,414318437,137776,189866,0,1,1,1,0,0,0
1767649313.1016505,0,41131,414328437,137775,189889,0,0,9,1,0,0,1
1767649313.103161,0,41132,414338437,137775,189889,0,0,11,1,1,0,1
1767649313.1048124,0,41133,414348437,137775,189889,0,0,11,1,1,0,1
1767649313.1489546,0,41134,414358437,137784,189863,0,1,9,1,0,0,1
1767649313.151034,0,41135,414368437,137765,189882,0,0,9,1,0,0,1
1767649313.1523478,0,41136,414378437,137765,189882,0,0,11,1,1,0,1
1767649313.1539571,0,41137,414388437,137765,189882,0,0,11,1,1,0,1
1767649313.156251,0,41138,414398437,137765,189882,0,0,11,1,1,0,1
1767649313.197919,0,41139,414408437,137769,189902,0,1,9,1,0,0,1
1767649313.2008104,0,41140,414418437,137759,189903,0,0,1,1,0,0,0
1767649313.2022524,0,41141,414428437,137759,189903,0,0,11,1,1,0,1
1767649313.2038875,0,41142,414438437,137759,189903,0,0,11,1,1,0,1
1767649313.2054803,0,41143,414448437,137759,189903,0,0,11,1,1,0,1
1767649313.2479851,0,41144,414458437,137810,189906,0,1,9,1,0,0,1
1767649313.2497323,0,41145,414468437,137773,189901,0,0,9,1,0,0,1
1767649313.251113,0,41146,414478437,137773,189901,0,0,11,1,1,0,1
1767649313.2528994,0,41147,414488437,137773,189901,0,0,11,1,1,0,1
1767649313.25448,0,41148,414498437,137773,189901,0,0,11,1,1,0,1
1767649313.255993,0,41149,414508437,137773,189901,0,0,11,1,1,0,1
1767649313.2990615,0,41150,414518437,137766,189904,0,1,1,1,0,0,0
1767649313.3009613,0,41151,414528437,137817,189903,0,0,9,1,0,0,1
1767649313.302647,0,41152,414538437,137817,189903,0,0,11,1,1,0,1
1767649313.303912,0,41153,414548437,137817,189903,0,0,11,1,1,0,1
1767649313.305575,0,41154,414558437,137817,189903,0,0,11,1,1,0,1
1767649313.3479838,0,41155,414568437,137755,189908,0,1,9,1,0,0,1
1767649313.3494856,0,41156,414578437,137762,189914,0,0,9,1,0,0,1
1767649313.3511364,0,41157,414588437,137762,189914,0,0,11,1,1,0,1
1767649313.352869,0,41158,414598437,137762,189914,0,0,11,1,1,0,1
1767649313.3543425,0,41159,414608437,137762,189914,0,0,11,1,1,0,1
1767649313.400065,0,41160,414618437,137763,189888,0,1,1,1,0,0,0
1767649313.4017622,0,41161,414628437,137781,189899,0,0,9,1,0,0,1
1767649313.403387,0,41162,414638437,137781,189899,0,0,11,1,1,0,1
1767649313.4049468,0,41163,414648437,137781,189899,0,0,11,1,1,0,1
1767649313.4489932,0,41164,414658437,137785,189902,0,1,9,1,0,0,1
1767649313.4504845,0,41165,414668437,137783,189843,0,0,9,1,0,0,1
1767649313.4520586,0,41166,414678437,137783,189843,0,0,11,1,1,0,1
1767649313.4537127,0,41167,414688437,137783,189843,0,0,11,1,1,0,1
1767649313.4555068,0,41168,414698437,137783,189843,0,0,11,1,1,0,1
1767649313.497987,0,41169,414708437,137761,189885,0,1,9,1,0,0,1
1767649313.500758,0,41170,414718437,137799,189907,0,0,1,1,0,0,0
1767649313.5024157,0,41171,414728437,137799,189907,0,0,11,1,1,0,1
1767649313.504062,0,41172,414738437,137799,189907,0,0,11,1,1,0,1
1767649313.5058727,0,41173,414748437,137799,189907,0,0,11,1,1,0,1
1767649313.5480459,0,41174,414758437,137778,189896,0,1,9,1,0,0,1
1767649313.5496569,0,41175,414768437,137781,189894,0,0,9,1,0,0,1
1767649313.551203,0,41176,414778437,137781,189894,0,0,11,1,1,0,1
1767649313.5528984,0,41177,414788437,137781,189894,0,0,11,1,1,0,1
1767649313.5545607,0,41178,414798437,137781,189894,0,0,11,1,1,0,1
1767649313.5562415,0,41179,414808437,137781,189894,0,0,11,1,1,0,1
1767649313.6000159,0,41180,414818437,137779,189815,0,1,1,1,0,0,0
1767649313.6016865,0,41181,414828437,137764,189851,0,0,9,1,0,0,1
1767649313.6032202,0,41182,414838437,137764,189851,0,0,11,1,1,0,1
1767649313.604936,0,41183,414848437,137764,189851,0,0,11,1,1,0,1
1767649313.6490817,0,41184,414858437,137754,189852,0,1,9,1,0,0,1
1767649313.650818,0,41185,414868437,137766,189863,0,0,9,1,0,0,1
1767649313.6523917,0,41186,414878437,137766,189863,0,0,11,1,1,0,1
1767649313.6539934,0,41187,414888437,137766,189863,0,0,11,1,1,0,1
1767649313.6555736,0,41188,414898437,137766,189863,0,0,11,1,1,0,1
1767649313.6981087,0,41189,414908437,137750,189869,0,1,9,1,0,0,1
1767649313.7009053,0,41190,414918437,137780,189885,0,0,1,1,0,0,0
1767649313.7025502,0,41191,414928437,137780,189885,0,0,11,1,1,0,1
1767649313.7039616,0,41192,414938437,137780,189885,0,0,11,1,1,0,1
1767649313.7057943,0,41193,414948437,137780,189885,0,0,11,1,1,0,1
1767649313.7480948,0,41194,414958437,137756,189892,0,1,9,1,0,0,1
1767649313.7497175,0,41195,414968437,137745,189901,0,0,9,1,0,0,1
1767649313.7513165,0,41196,414978437,137745,189901,0,0,11,1,1,0,1
1767649313.7531147,0,41197,414988437,137745,189901,0,0,11,1,1,0,1
1767649313.7548063,0,41198,414998437,137745,189901,0,0,11,1,1,0,1
1767649313.7990217,0,41199,415008437,137756,189870,0,1,9,1,0,0,1
1767649313.8016984,0,41200,415018437,137768,189869,0,0,1,1,0,0,0
1767649313.8034987,0,41201,415028437,137768,189869,0,0,11,1,1,0,1
1767649313.805177,0,41202,415038437,137768,189869,0,0,11,1,1,0,1
1767649313.8481176,0,41203,415048437,137746,189879,0,1,9,1,0,0,1
1767649313.8496869,0,41204,415058437,137722,189888,0,0,9,1,0,0,1
1767649313.851503,0,41205,415068437,137722,189888,0,0,11,1,1,0,1
1767649313.8529198,0,41206,415078437,137722,189888,0,0,11,1,1,0,1
1767649313.8545942,0,41207,415088437,137722,189888,0,0,11,1,1,0,1
1767649313.8563201,0,41208,415098437,137722,189888,0,0,11,1,1,0,1
1767649313.8991334,0,41209,415108437,137764,189907,0,1,9,1,0,0,1
1767649313.901821,0,41210,415118437,137766,189915,0,0,1,1,0,0,0
1767649313.9034927,0,41211,415128437,137766,189915,0,0,11,1,1,0,1
1767649313.905199,0,41212,415138437,137766,189915,0,0,11,1,1,0,1
1767649313.9481237,0,41213,415148437,137696,189895,0,1,9,1,0,0,1
1767649313.9496946,0,41214,415158437,137734,189892,0,0,9,1,0,0,1
1767649313.9512978,0,41215,415168437,137734,189892,0,0,11,1,1,0,1
1767649313.9528916,0,41216,415178437,137734,189892,0,0,11,1,1,0,1
1767649313.954581,0,41217,415188437,137734,189892,0,0,11,1,1,0,1
1767649313.9562752,0,41218,415198437,137734,189892,0,0,11,1,1,0,1
1767649313.9991708,0,41219,415208437,137762,189913,0,1,9,1,0,0,1
1767649314.001893,0,41220,415218437,137765,189919,0,0,1,1,0,0,0
1767649314.0034893,0,41221,415228437,137765,189919,0,0,11,1,1,0,1
1767649314.0051641,0,41222,415238437,137765,189919,0,0,11,1,1,0,1
1767649314.0479918,0,41223,415248437,137773,189895,0,1,9,1,0,0,1
1767649314.04961,0,41224,415258437,137713,189899,0,0,9,1,0,0,1
1767649314.0512893,0,41225,415268437,137713,189899,0,0,11,1,1,0,1
1767649314.0529797,0,41226,415278437,137713,189899,0,0,11,1,1,0,1
1767649314.0547395,0,41227,415288437,137713,189899,0,0,11,1,1,0,1
1767649314.0562615,0,41228,415298437,137713,189899,0,0,11,1,1,0,1
1767649314.0978646,0,41229,415308437,137707,189902,0,1,9,1,0,0,1
1767649314.1005046,0,41230,415318437,137767,189890,0,0,1,1,0,0,0
1767649314.1022615,0,41231,415328437,137767,189890,0,0,11,1,1,0,1
1767649314.1038723,0,41232,415338437,137767,189890,0,0,11,1,1,0,1
